InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month,Year,DayOfWeek
537160,22310,IVORY KNITTED MUG COSY,2,2011-02-15 09:31:00,1.81,17396,United Kingdom,3.62,2011-02,2011,Tuesday
537160,22616,SET OF 6 WOODLAND PAPER CUPS,2,2011-02-15 09:31:00,3.63,17396,United Kingdom,7.26,2011-02,2011,Tuesday
537160,22617,SET OF 6 WOODLAND NAPKINS,1,2011-02-15 09:31:00,3.22,17396,United Kingdom,3.22,2011-02,2011,Tuesday
537160,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-02-15 09:31:00,2.11,17396,United Kingdom,2.11,2011-02,2011,Tuesday
537160,22616,SET OF 6 WOODLAND PAPER CUPS,2,2011-02-15 09:31:00,3.66,17396,United Kingdom,7.32,2011-02,2011,Tuesday
537161,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-01-02 13:32:00,7.38,15337,United Kingdom,29.52,2011-01,2011,Sunday
537161,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-01-02 13:32:00,3.44,15337,United Kingdom,13.76,2011-01,2011,Sunday
537161,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-01-02 13:32:00,7.75,15337,United Kingdom,46.5,2011-01,2011,Sunday
537161,21755,LOVE BUILDING BLOCK WORD,2,2011-01-02 13:32:00,6.03,15337,United Kingdom,12.06,2011-01,2011,Sunday
537161,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-01-02 13:32:00,2.02,15337,United Kingdom,4.04,2011-01,2011,Sunday
537161,85099B,JUMBO BAG RED RETROSPOT,1,2011-01-02 13:32:00,1.93,15337,United Kingdom,1.93,2011-01,2011,Sunday
537162,22112,CHOCOLATE HOT WATER BOTTLE,4,2011-05-07 15:36:00,7.39,14519,United Kingdom,29.56,2011-05,2011,Saturday
537162,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-05-07 15:36:00,6.63,14519,United Kingdom,26.52,2011-05,2011,Saturday
537162,21755,LOVE BUILDING BLOCK WORD,48,2011-05-07 15:36:00,6.27,14519,United Kingdom,300.96,2011-05,2011,Saturday
537162,23200,JUMBO BAG VINTAGE RED PAISLEY,2,2011-05-07 15:36:00,2.02,14519,United Kingdom,4.04,2011-05,2011,Saturday
537162,23200,JUMBO BAG VINTAGE RED PAISLEY,24,2011-05-07 15:36:00,1.89,14519,United Kingdom,45.36,2011-05,2011,Saturday
537162,22752,SET 7 BABUSHKA NESTING BOXES,24,2011-05-07 15:36:00,8.14,14519,United Kingdom,195.36,2011-05,2011,Saturday
537163,22615,SET OF 6 WOODLAND PAPER PLATES,2,2011-06-22 14:47:00,3.5,14806,Germany,7.0,2011-06,2011,Wednesday
537163,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-06-22 14:47:00,7.31,14806,Germany,21.93,2011-06,2011,Wednesday
537163,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-06-22 14:47:00,2.27,14806,Germany,9.08,2011-06,2011,Wednesday
537163,85116,BLACK CANDELABRA T-LIGHT HOLDER,4,2011-06-22 14:47:00,2.08,14806,Germany,8.32,2011-06,2011,Wednesday
537163,23200,JUMBO BAG VINTAGE RED PAISLEY,24,2011-06-22 14:47:00,1.97,14806,Germany,47.28,2011-06,2011,Wednesday
537163,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-06-22 14:47:00,7.11,14806,Germany,7.11,2011-06,2011,Wednesday
537163,85099B,JUMBO BAG RED RETROSPOT,48,2011-06-22 14:47:00,2.14,14806,Germany,102.72,2011-06,2011,Wednesday
537163,23203,JUMBO BAG BAROQUE BLACK WHITE,6,2011-06-22 14:47:00,2.1,14806,Germany,12.6,2011-06,2011,Wednesday
537163,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-22 14:47:00,7.89,14806,Germany,7.89,2011-06,2011,Wednesday
537165,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-01-21 17:11:00,6.85,13689,United Kingdom,6.85,2011-01,2011,Friday
537165,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-01-21 17:11:00,2.26,13689,United Kingdom,2.26,2011-01,2011,Friday
537165,22423,REGENCY CAKESTAND 3 TIER,1,2011-01-21 17:11:00,13.45,13689,United Kingdom,13.45,2011-01,2011,Friday
537165,22632,HAND WARMER RED POLKA DOT,48,2011-01-21 17:11:00,1.82,13689,United Kingdom,87.36,2011-01,2011,Friday
537165,22615,SET OF 6 WOODLAND PAPER PLATES,1,2011-01-21 17:11:00,3.35,13689,United Kingdom,3.35,2011-01,2011,Friday
537165,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-01-21 17:11:00,3.21,13689,United Kingdom,6.42,2011-01,2011,Friday
537165,47566,PARTY BUNTING,24,2011-01-21 17:11:00,5.31,13689,United Kingdom,127.44,2011-01,2011,Friday
537165,23200,JUMBO BAG VINTAGE RED PAISLEY,12,2011-01-21 17:11:00,1.96,13689,United Kingdom,23.52,2011-01,2011,Friday
537165,85099B,JUMBO BAG RED RETROSPOT,2,2011-01-21 17:11:00,1.93,13689,United Kingdom,3.86,2011-01,2011,Friday
537165,22310,IVORY KNITTED MUG COSY,4,2011-01-21 17:11:00,1.72,13689,United Kingdom,6.88,2011-01,2011,Friday
537165,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,2011-01-21 17:11:00,3.97,13689,United Kingdom,47.64,2011-01,2011,Friday
537166,21730,GLASS STAR FROSTED T-LIGHT HOLDER,48,2011-02-08 11:43:00,4.2,13839,United Kingdom,201.6,2011-02,2011,Tuesday
537167,22622,BOX OF VINTAGE ALPHABET BLOCKS,24,2011-03-07 11:48:00,9.66,13781,United Kingdom,231.84,2011-03,2011,Monday
537167,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,2011-03-07 11:48:00,2.2,13781,United Kingdom,6.6,2011-03,2011,Monday
537167,22195,LARGE HEART MEASURING SPOONS,3,2011-03-07 11:48:00,1.22,13781,United Kingdom,3.66,2011-03,2011,Monday
537167,23203,JUMBO BAG BAROQUE BLACK WHITE,2,2011-03-07 11:48:00,1.95,13781,United Kingdom,3.9,2011-03,2011,Monday
537167,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-03-07 11:48:00,7.64,13781,United Kingdom,7.64,2011-03,2011,Monday
537167,21777,RECIPE BOX WITH METAL HEART,2,2011-03-07 11:48:00,7.7,13781,United Kingdom,15.4,2011-03,2011,Monday
537167,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-03-07 11:48:00,1.95,13781,United Kingdom,5.85,2011-03,2011,Monday
537167,22423,REGENCY CAKESTAND 3 TIER,1,2011-03-07 11:48:00,13.3,13781,United Kingdom,13.3,2011-03,2011,Monday
537167,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-03-07 11:48:00,3.63,13781,United Kingdom,3.63,2011-03,2011,Monday
537167,22615,SET OF 6 WOODLAND PAPER PLATES,48,2011-03-07 11:48:00,3.6,13781,United Kingdom,172.8,2011-03,2011,Monday
537168,22632,HAND WARMER RED POLKA DOT,2,2011-03-05 14:40:00,1.89,18282,United Kingdom,3.78,2011-03,2011,Saturday
537168,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-03-05 14:40:00,2.06,18282,United Kingdom,2.06,2011-03,2011,Saturday
537168,22356,CHARLOTTE BAG SUKI DESIGN,1,2011-03-05 14:40:00,1.74,18282,United Kingdom,1.74,2011-03,2011,Saturday
537169,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-05-02 15:01:00,2.96,15974,United Kingdom,2.96,2011-05,2011,Monday
537169,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-05-02 15:01:00,2.75,15974,United Kingdom,5.5,2011-05,2011,Monday
537169,47566B,TEA TIME PARTY BUNTING,2,2011-05-02 15:01:00,5.08,15974,United Kingdom,10.16,2011-05,2011,Monday
537169,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2011-05-02 15:01:00,9.58,15974,United Kingdom,57.48,2011-05,2011,Monday
537169,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-05-02 15:01:00,2.08,15974,United Kingdom,2.08,2011-05,2011,Monday
537169,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-05-02 15:01:00,3.29,15974,United Kingdom,6.58,2011-05,2011,Monday
537169,71053,WHITE METAL LANTERN,12,2011-05-02 15:01:00,3.56,15974,United Kingdom,42.72,2011-05,2011,Monday
537169,23203,JUMBO BAG BAROQUE BLACK WHITE,2,2011-05-02 15:01:00,2.08,15974,United Kingdom,4.16,2011-05,2011,Monday
537169,47566,PARTY BUNTING,2,2011-05-02 15:01:00,5.02,15974,United Kingdom,10.04,2011-05,2011,Monday
537169,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-05-02 15:01:00,6.99,15974,United Kingdom,6.99,2011-05,2011,Monday
537169,22617,SET OF 6 WOODLAND NAPKINS,1,2011-05-02 15:01:00,3.62,15974,United Kingdom,3.62,2011-05,2011,Monday
537169,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-05-02 15:01:00,2.71,15974,United Kingdom,5.42,2011-05,2011,Monday
537169,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-05-02 15:01:00,1.73,15974,United Kingdom,3.46,2011-05,2011,Monday
537169,22615,SET OF 6 WOODLAND PAPER PLATES,6,2011-05-02 15:01:00,3.65,15974,United Kingdom,21.9,2011-05,2011,Monday
537169,22616,SET OF 6 WOODLAND PAPER CUPS,1,2011-05-02 15:01:00,3.57,15974,United Kingdom,3.57,2011-05,2011,Monday
537170,22195,LARGE HEART MEASURING SPOONS,48,2011-10-01 15:41:00,1.36,17148,United Kingdom,65.28,2011-10,2011,Saturday
537170,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2011-10-01 15:41:00,3.1,17148,United Kingdom,12.4,2011-10,2011,Saturday
537170,22196,SMALL HEART MEASURING SPOONS,6,2011-10-01 15:41:00,0.9,17148,United Kingdom,5.4,2011-10,2011,Saturday
537170,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-01 15:41:00,13.62,17148,United Kingdom,13.62,2011-10,2011,Saturday
537170,22356,CHARLOTTE BAG SUKI DESIGN,3,2011-10-01 15:41:00,1.67,17148,United Kingdom,5.01,2011-10,2011,Saturday
537170,47566B,TEA TIME PARTY BUNTING,6,2011-10-01 15:41:00,5.36,17148,United Kingdom,32.16,2011-10,2011,Saturday
537172,22617,SET OF 6 WOODLAND NAPKINS,1,2011-10-02 11:09:00,3.35,15761,United Kingdom,3.35,2011-10,2011,Sunday
537172,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-10-02 11:09:00,4.11,15761,United Kingdom,4.11,2011-10,2011,Sunday
537172,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-10-02 11:09:00,6.52,15761,United Kingdom,6.52,2011-10,2011,Sunday
537172,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-10-02 11:09:00,3.06,15761,United Kingdom,73.44,2011-10,2011,Sunday
537172,22196,SMALL HEART MEASURING SPOONS,1,2011-10-02 11:09:00,0.91,15761,United Kingdom,0.91,2011-10,2011,Sunday
537173,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-05-18 17:18:00,3.7,16953,Spain,3.7,2011-05,2011,Wednesday
537173,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-05-18 17:18:00,3.31,16953,Spain,6.62,2011-05,2011,Wednesday
537174,22195,LARGE HEART MEASURING SPOONS,2,2011-02-22 10:58:00,1.32,13927,United Kingdom,2.64,2011-02,2011,Tuesday
537174,85116,BLACK CANDELABRA T-LIGHT HOLDER,6,2011-02-22 10:58:00,2.09,13927,United Kingdom,12.54,2011-02,2011,Tuesday
537174,47566,PARTY BUNTING,4,2011-02-22 10:58:00,4.96,13927,United Kingdom,19.84,2011-02,2011,Tuesday
537174,22356,CHARLOTTE BAG SUKI DESIGN,1,2011-02-22 10:58:00,1.74,13927,United Kingdom,1.74,2011-02,2011,Tuesday
537174,22356,CHARLOTTE BAG SUKI DESIGN,3,2011-02-22 10:58:00,1.76,13927,United Kingdom,5.28,2011-02,2011,Tuesday
537174,22632,HAND WARMER RED POLKA DOT,3,2011-02-22 10:58:00,1.81,13927,United Kingdom,5.43,2011-02,2011,Tuesday
537174,22196,SMALL HEART MEASURING SPOONS,1,2011-02-22 10:58:00,0.89,13927,United Kingdom,0.89,2011-02,2011,Tuesday
537174,22196,SMALL HEART MEASURING SPOONS,1,2011-02-22 10:58:00,0.93,13927,United Kingdom,0.93,2011-02,2011,Tuesday
537174,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-02-22 10:58:00,6.94,13927,United Kingdom,13.88,2011-02,2011,Tuesday
537174,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-02-22 10:58:00,3.72,13927,United Kingdom,3.72,2011-02,2011,Tuesday
537174,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-02-22 10:58:00,4.4,13927,United Kingdom,8.8,2011-02,2011,Tuesday
537174,21754,HOME BUILDING BLOCK WORD,48,2011-02-22 10:58:00,6.07,13927,United Kingdom,291.36,2011-02,2011,Tuesday
537174,22423,REGENCY CAKESTAND 3 TIER,12,2011-02-22 10:58:00,13.14,13927,United Kingdom,157.68,2011-02,2011,Tuesday
537174,22623,BOX OF VINTAGE JIGSAW BLOCKS,6,2011-02-22 10:58:00,4.99,13927,United Kingdom,29.94,2011-02,2011,Tuesday
537174,21755,LOVE BUILDING BLOCK WORD,4,2011-02-22 10:58:00,6.11,13927,United Kingdom,24.44,2011-02,2011,Tuesday
537175,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-17 11:56:00,2.75,17902,United Kingdom,33.0,2011-06,2011,Friday
537175,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-06-17 11:56:00,1.9,17902,United Kingdom,3.8,2011-06,2011,Friday
537175,22633,HAND WARMER UNION JACK,3,2011-06-17 11:56:00,1.77,17902,United Kingdom,5.31,2011-06,2011,Friday
537175,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-06-17 11:56:00,3.19,17902,United Kingdom,6.38,2011-06,2011,Friday
537175,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-06-17 11:56:00,6.82,17902,United Kingdom,6.82,2011-06,2011,Friday
537175,22616,SET OF 6 WOODLAND PAPER CUPS,12,2011-06-17 11:56:00,3.36,17902,United Kingdom,40.32,2011-06,2011,Friday
537175,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-06-17 11:56:00,2.05,17902,United Kingdom,4.1,2011-06,2011,Friday
537175,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-06-17 11:56:00,4.95,17902,United Kingdom,19.8,2011-06,2011,Friday
537175,22195,LARGE HEART MEASURING SPOONS,2,2011-06-17 11:56:00,1.37,17902,United Kingdom,2.74,2011-06,2011,Friday
537175,48187,DOORMAT FAIRY CAKE,2,2011-06-17 11:56:00,7.67,17902,United Kingdom,15.34,2011-06,2011,Friday
537176,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-04-10 15:27:00,3.42,14595,United Kingdom,6.84,2011-04,2011,Sunday
537176,22195,LARGE HEART MEASURING SPOONS,2,2011-04-10 15:27:00,1.34,14595,United Kingdom,2.68,2011-04,2011,Sunday
537176,22195,LARGE HEART MEASURING SPOONS,1,2011-04-10 15:27:00,1.35,14595,United Kingdom,1.35,2011-04,2011,Sunday
537177,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-07-01 14:22:00,1.65,14437,United Kingdom,1.65,2011-07,2011,Friday
537177,21754,HOME BUILDING BLOCK WORD,6,2011-07-01 14:22:00,5.88,14437,United Kingdom,35.28,2011-07,2011,Friday
537178,22616,SET OF 6 WOODLAND PAPER CUPS,48,2011-05-01 08:09:00,3.66,13998,United Kingdom,175.68,2011-05,2011,Sunday
537178,71053,WHITE METAL LANTERN,1,2011-05-01 08:09:00,3.48,13998,United Kingdom,3.48,2011-05,2011,Sunday
537178,21755,LOVE BUILDING BLOCK WORD,12,2011-05-01 08:09:00,6.38,13998,United Kingdom,76.56,2011-05,2011,Sunday
537178,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-05-01 08:09:00,3.45,13998,United Kingdom,82.8,2011-05,2011,Sunday
537178,22616,SET OF 6 WOODLAND PAPER CUPS,12,2011-05-01 08:09:00,3.3,13998,United Kingdom,39.6,2011-05,2011,Sunday
537178,21754,HOME BUILDING BLOCK WORD,1,2011-05-01 08:09:00,6.38,13998,United Kingdom,6.38,2011-05,2011,Sunday
537178,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-05-01 08:09:00,2.16,13998,United Kingdom,4.32,2011-05,2011,Sunday
537178,85099B,JUMBO BAG RED RETROSPOT,4,2011-05-01 08:09:00,1.87,13998,United Kingdom,7.48,2011-05,2011,Sunday
537179,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-10-10 16:14:00,5.26,12595,Australia,5.26,2011-10,2011,Monday
537179,21212,PACK OF 72 SKULL CAKE CASES,6,2011-10-10 16:14:00,2.81,12595,Australia,16.86,2011-10,2011,Monday
537179,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-10-10 16:14:00,3.64,12595,Australia,7.28,2011-10,2011,Monday
537179,85116,BLACK CANDELABRA T-LIGHT HOLDER,12,2011-10-10 16:14:00,2.27,12595,Australia,27.24,2011-10,2011,Monday
537179,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-10-10 16:14:00,3.19,12595,Australia,3.19,2011-10,2011,Monday
537179,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-10-10 16:14:00,4.95,12595,Australia,4.95,2011-10,2011,Monday
537179,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-10-10 16:14:00,4.78,12595,Australia,9.56,2011-10,2011,Monday
537179,47566B,TEA TIME PARTY BUNTING,1,2011-10-10 16:14:00,4.9,12595,Australia,4.9,2011-10,2011,Monday
537179,21755,LOVE BUILDING BLOCK WORD,2,2011-10-10 16:14:00,6.47,12595,Australia,12.94,2011-10,2011,Monday
537180,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-12 15:19:00,2.64,16519,Portugal,5.28,2011-06,2011,Sunday
537180,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-06-12 15:19:00,3.88,16519,Portugal,15.52,2011-06,2011,Sunday
537180,21777,RECIPE BOX WITH METAL HEART,3,2011-06-12 15:19:00,8.25,16519,Portugal,24.75,2011-06,2011,Sunday
537180,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-06-12 15:19:00,2.82,16519,Portugal,11.28,2011-06,2011,Sunday
537180,22617,SET OF 6 WOODLAND NAPKINS,4,2011-06-12 15:19:00,3.2,16519,Portugal,12.8,2011-06,2011,Sunday
537180,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2011-06-12 15:19:00,4.21,16519,Portugal,16.84,2011-06,2011,Sunday
537180,84406B,CREAM CUPID HEARTS COAT HANGER,24,2011-06-12 15:19:00,2.94,16519,Portugal,70.56,2011-06,2011,Sunday
537180,48187,DOORMAT FAIRY CAKE,3,2011-06-12 15:19:00,7.69,16519,Portugal,23.07,2011-06,2011,Sunday
537180,22632,HAND WARMER RED POLKA DOT,1,2011-06-12 15:19:00,1.85,16519,Portugal,1.85,2011-06,2011,Sunday
537180,71053,WHITE METAL LANTERN,6,2011-06-12 15:19:00,3.46,16519,Portugal,20.76,2011-06,2011,Sunday
537180,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-06-12 15:19:00,1.62,16519,Portugal,1.62,2011-06,2011,Sunday
537180,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-06-12 15:19:00,2.05,16519,Portugal,4.1,2011-06,2011,Sunday
537180,22196,SMALL HEART MEASURING SPOONS,2,2011-06-12 15:19:00,0.86,16519,Portugal,1.72,2011-06,2011,Sunday
537181,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-11-02 12:04:00,5.44,16552,EIRE,21.76,2011-11,2011,Wednesday
537181,47566,PARTY BUNTING,3,2011-11-02 12:04:00,4.85,16552,EIRE,14.55,2011-11,2011,Wednesday
537182,22615,SET OF 6 WOODLAND PAPER PLATES,6,2011-10-07 13:50:00,3.55,17600,United Kingdom,21.3,2011-10,2011,Friday
537182,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-10-07 13:50:00,4.78,17600,United Kingdom,9.56,2011-10,2011,Friday
537182,22310,IVORY KNITTED MUG COSY,1,2011-10-07 13:50:00,1.73,17600,United Kingdom,1.73,2011-10,2011,Friday
537183,47566B,TEA TIME PARTY BUNTING,1,2010-12-16 13:46:00,5.26,16840,United Kingdom,5.26,2010-12,2010,Thursday
537183,22616,SET OF 6 WOODLAND PAPER CUPS,1,2010-12-16 13:46:00,3.63,16840,United Kingdom,3.63,2010-12,2010,Thursday
537183,22195,LARGE HEART MEASURING SPOONS,6,2010-12-16 13:46:00,1.23,16840,United Kingdom,7.38,2010-12,2010,Thursday
537183,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-16 13:46:00,1.91,16840,United Kingdom,1.91,2010-12,2010,Thursday
537183,22615,SET OF 6 WOODLAND PAPER PLATES,3,2010-12-16 13:46:00,3.29,16840,United Kingdom,9.87,2010-12,2010,Thursday
537183,22752,SET 7 BABUSHKA NESTING BOXES,48,2010-12-16 13:46:00,7.69,16840,United Kingdom,369.12,2010-12,2010,Thursday
537183,22195,LARGE HEART MEASURING SPOONS,6,2010-12-16 13:46:00,1.36,16840,United Kingdom,8.16,2010-12,2010,Thursday
537184,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-08-14 10:18:00,7.24,13547,France,21.72,2011-08,2011,Sunday
537184,22616,SET OF 6 WOODLAND PAPER CUPS,3,2011-08-14 10:18:00,3.52,13547,France,10.56,2011-08,2011,Sunday
537184,71053,WHITE METAL LANTERN,24,2011-08-14 10:18:00,3.7,13547,France,88.8,2011-08,2011,Sunday
537184,22310,IVORY KNITTED MUG COSY,4,2011-08-14 10:18:00,1.6,13547,France,6.4,2011-08,2011,Sunday
537184,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-08-14 10:18:00,3.93,13547,France,3.93,2011-08,2011,Sunday
537184,47566B,TEA TIME PARTY BUNTING,3,2011-08-14 10:18:00,5.08,13547,France,15.24,2011-08,2011,Sunday
537184,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-08-14 10:18:00,1.83,13547,France,1.83,2011-08,2011,Sunday
537184,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2011-08-14 10:18:00,2.83,13547,France,11.32,2011-08,2011,Sunday
537184,22617,SET OF 6 WOODLAND NAPKINS,1,2011-08-14 10:18:00,3.36,13547,France,3.36,2011-08,2011,Sunday
537185,22623,BOX OF VINTAGE JIGSAW BLOCKS,48,2011-10-18 15:03:00,5.3,17843,France,254.4,2011-10,2011,Tuesday
537185,21212,PACK OF 72 SKULL CAKE CASES,1,2011-10-18 15:03:00,2.95,17843,France,2.95,2011-10,2011,Tuesday
537185,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-10-18 15:03:00,1.98,17843,France,3.96,2011-10,2011,Tuesday
537185,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-10-18 15:03:00,2.18,17843,France,2.18,2011-10,2011,Tuesday
537185,22196,SMALL HEART MEASURING SPOONS,4,2011-10-18 15:03:00,0.88,17843,France,3.52,2011-10,2011,Tuesday
537185,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-10-18 15:03:00,2.07,17843,France,4.14,2011-10,2011,Tuesday
537185,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-10-18 15:03:00,3.4,17843,France,3.4,2011-10,2011,Tuesday
537185,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,2011-10-18 15:03:00,2.18,17843,France,6.54,2011-10,2011,Tuesday
537185,21754,HOME BUILDING BLOCK WORD,48,2011-10-18 15:03:00,5.98,17843,France,287.04,2011-10,2011,Tuesday
537186,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-06-18 10:25:00,4.39,16851,United Kingdom,8.78,2011-06,2011,Saturday
537186,22748,POPPY'S PLAYHOUSE KITCHEN,12,2011-06-18 10:25:00,2.16,16851,United Kingdom,25.92,2011-06,2011,Saturday
537186,71053,WHITE METAL LANTERN,2,2011-06-18 10:25:00,3.57,16851,United Kingdom,7.14,2011-06,2011,Saturday
537186,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-06-18 10:25:00,1.67,16851,United Kingdom,3.34,2011-06,2011,Saturday
537186,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2011-06-18 10:25:00,4.15,16851,United Kingdom,99.6,2011-06,2011,Saturday
537186,22423,REGENCY CAKESTAND 3 TIER,6,2011-06-18 10:25:00,12.17,16851,United Kingdom,73.02,2011-06,2011,Saturday
537186,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-06-18 10:25:00,7.9,16851,United Kingdom,47.4,2011-06,2011,Saturday
537186,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-06-18 10:25:00,4.14,16851,United Kingdom,12.42,2011-06,2011,Saturday
537186,22196,SMALL HEART MEASURING SPOONS,2,2011-06-18 10:25:00,0.87,16851,United Kingdom,1.74,2011-06,2011,Saturday
537186,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-06-18 10:25:00,4.36,16851,United Kingdom,4.36,2011-06,2011,Saturday
537186,71053,WHITE METAL LANTERN,2,2011-06-18 10:25:00,3.55,16851,United Kingdom,7.1,2011-06,2011,Saturday
537187,21212,PACK OF 72 SKULL CAKE CASES,2,2011-12-02 17:02:00,2.86,13316,United Kingdom,5.72,2011-12,2011,Friday
537187,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-12-02 17:02:00,1.75,13316,United Kingdom,1.75,2011-12,2011,Friday
537187,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-12-02 17:02:00,3.07,13316,United Kingdom,3.07,2011-12,2011,Friday
537187,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2011-12-02 17:02:00,5.37,13316,United Kingdom,16.11,2011-12,2011,Friday
537187,22617,SET OF 6 WOODLAND NAPKINS,3,2011-12-02 17:02:00,3.54,13316,United Kingdom,10.62,2011-12,2011,Friday
537187,23200,JUMBO BAG VINTAGE RED PAISLEY,1,2011-12-02 17:02:00,2.12,13316,United Kingdom,2.12,2011-12,2011,Friday
537187,21755,LOVE BUILDING BLOCK WORD,2,2011-12-02 17:02:00,5.69,13316,United Kingdom,11.38,2011-12,2011,Friday
537188,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-06-30 16:50:00,2.1,14191,Italy,8.4,2011-06,2011,Thursday
537188,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-30 16:50:00,2.73,14191,Italy,5.46,2011-06,2011,Thursday
537188,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-06-30 16:50:00,4.53,14191,Italy,27.18,2011-06,2011,Thursday
537188,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-06-30 16:50:00,2.03,14191,Italy,4.06,2011-06,2011,Thursday
537188,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-06-30 16:50:00,2.89,14191,Italy,17.34,2011-06,2011,Thursday
537188,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-06-30 16:50:00,2.05,14191,Italy,2.05,2011-06,2011,Thursday
